Grau;Área;Emitir;Código;Descrição
7;Expressões e equações;Resolva problemas matemáticos e da vida real usando expressões e equações numéricas e algébricas.;7.EE.B.3;"Resolva problemas matemáticos e da vida real com várias etapas, envolvendo números racionais positivos e negativos em qualquer forma (números inteiros, frações e decimais), usando ferramentas estrategicamente. Aplique as propriedades das operações para calcular com números em qualquer forma; converta entre formas conforme apropriado; e avalie a razoabilidade das respostas usando cálculo mental e estratégias de estimativa. Por exemplo: se uma mulher que ganha R$ 25 por hora receber um aumento de 10%, ela ganhará 1/10 a mais do seu salário por hora, ou R$ 2,50, totalizando um novo salário de R$ 27,50. Se você quiser pendurar uma barra de toalha de 24,8 cm de comprimento no centro de uma porta de 69,8 cm de largura, precisará pendurá-la a aproximadamente 22,9 cm de cada borda; essa estimativa pode ser usada como uma verificação para o cálculo exato."
7;Expressões e equações;Resolva problemas matemáticos e da vida real usando expressões e equações numéricas e algébricas.;7.EE.B.4;Utilizar variáveis para representar quantidades em um problema matemático ou do mundo real, e construir equações e inequações simples para resolver problemas através do raciocínio sobre quantidades.
7;Expressões e equações;Resolva problemas matemáticos e da vida real usando expressões e equações numéricas e algébricas.;7.EE.B.4.a;Resolva problemas que levam a equações da forma px + q = ry e p(x + q) = r, onde p, q e r são números racionais específicos. Resolva equações dessas formas com fluência. Compare uma solução algébrica com uma solução aritmética, identificando a sequência de operações usada em cada abordagem. Por exemplo, o perímetro de um retângulo é 54 cm. Seu comprimento é 6 cm. Qual é a sua largura?
7;Expressões e equações;Resolva problemas matemáticos e da vida real usando expressões e equações numéricas e algébricas.;7.EE.B.4.b;Resolva problemas que resultem em inequações da forma px + q > r ou px + q < r, onde p, q e r são números racionais específicos. Represente graficamente o conjunto solução da inequação e interprete-o no contexto do problema. Por exemplo: Como vendedor, você recebe R$ 50 por semana mais R$ 3 por venda. Esta semana, você quer que seu salário seja de pelo menos R$ 100. Escreva uma inequação para o número de vendas que você precisa fazer e descreva as soluções.
7;Expressões e equações;Resolva problemas matemáticos e da vida real usando expressões e equações numéricas e algébricas.;7.EE.B.4.c;Ampliar a análise de padrões para incluir a análise, extensão e determinação de uma expressão para sequências aritméticas e geométricas simples (por exemplo, composição, aumento de área), usando tabelas, gráficos, palavras e expressões.
7;Geometria;Desenhe, construa e descreva figuras geométricas e descreva as relações entre elas.;7.GA1;Resolver problemas envolvendo desenhos em escala de figuras geométricas, como calcular comprimentos e áreas reais a partir de um desenho em escala e reproduzir um desenho em escala em uma escala diferente.
7;Geometria;Desenhe, construa e descreva figuras geométricas e descreva as relações entre elas.;7.GA2;Desenhe (à mão livre, com régua e transferidor e utilizando tecnologia) figuras geométricas bidimensionais de acordo com as condições dadas. Concentre-se na construção de triângulos a partir de medidas de três ângulos ou lados, observando quando as condições resultam em um único triângulo, mais de um triângulo ou nenhum triângulo.
7;Geometria;Desenhe, construa e descreva figuras geométricas e descreva as relações entre elas.;7.GA3;Descreva a forma da face bidimensional da figura resultante do corte de figuras tridimensionais, como nas seções planas de prismas retangulares retos e pirâmides retangulares retas.
7;Geometria;Resolva problemas matemáticos e da vida real envolvendo medições de ângulos, área, área de superfície e volume.;7.GB4;Círculos e medição
7;Geometria;Resolva problemas matemáticos e da vida real envolvendo medições de ângulos, área, área de superfície e volume.;7.GB4.a;Saiba que um círculo é uma figura bidimensional criada pela conexão de todos os pontos equidistantes a partir de um ponto fixo chamado centro do círculo.
7;Geometria;Resolva problemas matemáticos e da vida real envolvendo medições de ângulos, área, área de superfície e volume.;7.GB4.b;Compreender e descrever as relações entre o raio, o diâmetro, a circunferência e o perímetro de um círculo.
7;Geometria;Resolva problemas matemáticos e da vida real envolvendo medições de ângulos, área, área de superfície e volume.;7.GB4.c;Compreender e descrever a relação entre o raio, o diâmetro e a área de um círculo.
7;Geometria;Resolva problemas matemáticos e da vida real envolvendo medições de ângulos, área, área de superfície e volume.;7.GB4.d;Aprenda as fórmulas para calcular a área e a circunferência de um círculo e use-as para resolver problemas.
7;Geometria;Resolva problemas matemáticos e da vida real envolvendo medições de ângulos, área, área de superfície e volume.;7.GB4.e;Apresente uma dedução informal da relação entre a circunferência e a área de um círculo.
7;Geometria;Resolva problemas matemáticos e da vida real envolvendo medições de ângulos, área, área de superfície e volume.;7.GB5;Utilize dados sobre ângulos suplementares, complementares, opostos pelo vértice e adjacentes em um problema de várias etapas para escrever equações simples e usá-las para resolver um ângulo desconhecido em uma figura.
7;Geometria;Resolva problemas matemáticos e da vida real envolvendo medições de ângulos, área, área de superfície e volume.;7.GB6;Resolva problemas matemáticos e do mundo real envolvendo área, volume e área da superfície de objetos bidimensionais e tridimensionais compostos por triângulos, quadriláteros, polígonos, cubos e prismas retos.
7;Estatística e probabilidade;Utilize amostragem aleatória para tirar conclusões sobre uma população.;7.SP.A.1;"Entenda que a estatística pode ser usada para obter informações sobre uma população examinando uma amostra dela; generalizações sobre uma população baseadas em uma amostra só são válidas se a amostra for representativa dessa população. Entenda que a amostragem aleatória tende a produzir amostras representativas e a sustentar inferências válidas."
7;Estatística e probabilidade;Utilize amostragem aleatória para tirar conclusões sobre uma população.;7.SP.A.2;"Utilize dados de uma amostra aleatória para inferir informações sobre uma população com uma característica desconhecida de interesse. Gere múltiplas amostras (ou amostras simuladas) do mesmo tamanho para medir a variação nas estimativas ou previsões. Por exemplo, estime o comprimento médio das palavras em um livro por meio de amostragem aleatória de palavras; preveja o vencedor de uma eleição escolar com base em dados de pesquisa coletados aleatoriamente. Avalie o grau de imprecisão da estimativa ou previsão."
7;Estatística e probabilidade;Faça inferências comparativas informais sobre duas populações.;7.SP.B.3;Avalie informalmente o grau de sobreposição visual entre duas distribuições de dados numéricos com variabilidades semelhantes, medindo a diferença entre seus centros e expressando-a como um múltiplo de uma medida de variabilidade. Por exemplo, a altura média dos jogadores de basquete é 10 cm maior que a altura média dos jogadores de futebol, e ambas as distribuições têm uma variabilidade semelhante (desvio médio absoluto) de aproximadamente 5 cm. A diferença entre as alturas médias das duas equipes (10 cm) é aproximadamente o dobro da variabilidade (5 cm) de cada equipe. Em um gráfico de dispersão, a separação entre as duas distribuições de altura é perceptível.
7;Estatística e probabilidade;Faça inferências comparativas informais sobre duas populações.;7.SP.B.4;Utilize medidas de tendência central e medidas de variabilidade para dados numéricos de amostras aleatórias a fim de fazer inferências comparativas informais sobre duas populações. Por exemplo, determine se as palavras em um capítulo de um livro de ciências do sétimo ano são geralmente mais longas do que as palavras em um capítulo de um livro de ciências do quarto ano.
7;Estatística e probabilidade;Investigar processos aleatórios e desenvolver, utilizar e avaliar modelos de probabilidade.;7.SP.C.5;Entenda que a probabilidade de um evento aleatório é um número entre 0 e 1 que expressa a probabilidade de o evento ocorrer. Números maiores indicam uma probabilidade maior. Uma probabilidade próxima de 0 indica um evento improvável, uma probabilidade próxima de 1 indica um evento que não é nem improvável nem provável, e uma probabilidade próxima de 1 indica um evento provável.
7;Estatística e probabilidade;Investigar processos aleatórios e desenvolver, utilizar e avaliar modelos de probabilidade.;7.SP.C.6;Aproxime a probabilidade de um evento aleatório coletando dados sobre o processo aleatório que o produz, observando sua frequência relativa a longo prazo e prevendo a frequência relativa aproximada dada a probabilidade. Por exemplo, ao lançar um dado 600 vezes, preveja que ele cairá em um 3 ou um 6 aproximadamente 200 vezes, mas provavelmente não exatamente 200.
7;Estatística e probabilidade;Investigar processos aleatórios e desenvolver, utilizar e avaliar modelos de probabilidade.;7.SP.C.7;"Desenvolva um modelo de probabilidade e use-o para determinar as probabilidades de eventos. Compare as probabilidades do modelo com as frequências observadas; se a concordância não for boa, explique as possíveis causas da discrepância."
7;Estatística e probabilidade;Investigar processos aleatórios e desenvolver, utilizar e avaliar modelos de probabilidade.;7.SP.C.7.a;Desenvolva um modelo de probabilidade uniforme atribuindo a mesma probabilidade a todos os resultados e use-o para determinar as probabilidades de eventos. Por exemplo, se um aluno for selecionado aleatoriamente de uma turma, calcule a probabilidade de selecionar Jane e a probabilidade de selecionar uma menina.
