Grado;Área;Tema;Código;Descripción
4;Idioma;Convenciones del inglés estándar;L.4.1.a;Estructura y significado de las oraciones: Producir oraciones completas, utilizando el conocimiento del sujeto y el predicado para reconocer y corregir fragmentos inapropiados y oraciones continuas. [Estas habilidades probablemente requerirán atención continua en los grados superiores, ya que se aplican a una escritura y un habla cada vez más sofisticados].
4;Idioma;Convenciones del inglés estándar;L.4.1.b;Estructura y significado de las oraciones: utilice correctamente palabras que frecuentemente se confunden (por ejemplo, allí, su).
4;Idioma;Convenciones del inglés estándar;L.4.1.c;Estructura y significado de las oraciones: use verbos auxiliares, también conocidos como auxiliares (por ejemplo, can, may, might, should) para transmitir varias condiciones de posibilidad, probabilidad, obligación o permiso, eligiendo entre los verbos auxiliares según el significado.
4;Idioma;Convenciones del inglés estándar;L.4.1.d;Estructura y significado de las oraciones: use pronombres relativos y adverbios relativos para agregar más información sobre un sustantivo o un verbo usado en una oración.
4;Idioma;Convenciones del inglés estándar;L.4.1.e;Estructura y significado de las oraciones: forme y use frases preposicionales en oraciones para agregar más información sobre cualidades como ubicación, tiempo, agencia y dirección.
4;Idioma;Convenciones del inglés estándar;L.4.1.f;Uso de palabras: Formar y utilizar tiempos verbales progresivos.
4;Idioma;Convenciones del inglés estándar;L.4.2;Demostrar dominio de las convenciones de mayúsculas, puntuación y ortografía del inglés estándar al escribir.
4;Idioma;Convenciones del inglés estándar;L.4.2.a;"Escribir de manera legible y fluida a mano, utilizando letra de imprenta o cursiva; escribir su nombre y firma en cursiva."
4;Idioma;Convenciones del inglés estándar;L.4.2.b;Utilice la mayúscula correcta.
4;Idioma;Convenciones del inglés estándar;L.4.2.c;Utilice comas y comillas para marcar el discurso directo y las citas de un texto.
4;Idioma;Convenciones del inglés estándar;L.4.2.d;Utilice una coma antes de una conjunción coordinante en una oración compuesta.
4;Idioma;Convenciones del inglés estándar;L.4.2.e;Deletrear correctamente las palabras apropiadas para el grado, consultando referencias según sea necesario.
4;Idioma;Conocimiento del idioma;L.4.3;Utilice el conocimiento del lenguaje y sus convenciones al escribir, hablar, leer o escuchar.
4;Idioma;Conocimiento del idioma;L.4.3.a;Elija palabras y frases para transmitir ideas con precisión. [Es probable que estas habilidades requieran atención continua en los grados superiores, ya que se aplican a una escritura y un habla cada vez más sofisticados].
4;Idioma;Conocimiento del idioma;L.4.3.b;Elija la puntuación para lograr efecto.
4;Idioma;Conocimiento del idioma;L.4.3.c;Diferenciar entre contextos que requieren inglés formal (por ejemplo, presentar ideas) y situaciones en las que el discurso informal es apropiado (por ejemplo, una discusión en grupos pequeños).
4;Idioma;Adquisición y uso de vocabulario;L.4.4;Determinar o aclarar el significado de palabras y frases desconocidas y de significado múltiple según la lectura y el contenido de cuarto grado, eligiendo con flexibilidad entre una variedad de estrategias.
4;Idioma;Adquisición y uso de vocabulario;L.4.4.a;Utilice el contexto (por ejemplo, definiciones, ejemplos o reformulaciones en el texto) como pista sobre el significado de una palabra o frase.
4;Idioma;Adquisición y uso de vocabulario;L.4.4.b;Utilice afijos y raíces griegos y latinos comunes y apropiados para el grado como pistas para el significado de una palabra (por ejemplo, telégrafo, fotografía, autógrafo).
4;Idioma;Adquisición y uso de vocabulario;L.4.4.c;Consulte materiales de referencia (por ejemplo, diccionarios, glosarios, tesauros), tanto impresos como digitales, para encontrar la pronunciación y determinar o aclarar el significado preciso de palabras y frases clave.
4;Idioma;Adquisición y uso de vocabulario;L.4.4.d;Reconocer y utilizar apropiadamente abreviaturas relacionadas con el contenido del nivel de grado o comunes en la vida cotidiana (por ejemplo, hora, minuto, segundo).
4;Idioma;Adquisición y uso de vocabulario;L.4.4.e;Reconocer y utilizar apropiadamente símbolos relacionados con el contenido del nivel de grado o comunes en la vida cotidiana (por ejemplo, &, #, *).
4;Idioma;Adquisición y uso de vocabulario;L.4.5;Demostrar comprensión del lenguaje figurativo, las relaciones entre palabras y los matices en los significados de las palabras.
4;Idioma;Adquisición y uso de vocabulario;L.4.5.a;Explicar el significado de símiles y metáforas simples (por ejemplo, tan bonito como una imagen) en contexto.
4;Idioma;Adquisición y uso de vocabulario;L.4.5.b;Reconocer y explicar el significado de modismos, refranes y proverbios comunes.
4;Idioma;Adquisición y uso de vocabulario;L.4.5.c;Demostrar comprensión de las palabras relacionándolas con sus opuestos (antónimos) y con palabras con significados similares pero no idénticos (sinónimos).
4;Idioma;Adquisición y uso de vocabulario;L.4.6;"Adquirir y usar con precisión palabras y frases académicas generales y específicas del dominio apropiadas para el grado, incluidas aquellas que indican acciones precisas, emociones o estados de ser (por ejemplo, interrogó, se quejó, tartamudeó) y que son básicas para un tema en particular (por ejemplo, vida silvestre, conservación y en peligro de extinción cuando se habla de preservación animal). Estándar 4 de lectura de literatura de 4.º grado y Estándar 4 de lectura de textos informativos sobre la aplicación del conocimiento del vocabulario a la lectura; consulte el Estándar 5 de escritura de 4.º grado y el Estándar 4 de habla y escucha sobre el fortalecimiento de la escritura y las presentaciones mediante la aplicación del conocimiento del vocabulario)."
5;Lectura de literatura;Ideas clave y detalles;RL.5.1;Citar o parafrasear un texto con precisión al explicar lo que dice explícitamente y al extraer inferencias del texto. (Consultar el Estándar de Escritura 8 de 5.º grado para más información sobre parafrasear).
5;Lectura de literatura;Ideas clave y detalles;RL.5.2;"Determinar el tema de una historia, drama o poema a partir de los detalles del texto, incluyendo cómo los personajes de una historia o drama responden a los desafíos o cómo el hablante en un poema reflexiona sobre un tema; resumir el texto."
5;Lectura de literatura;Ideas clave y detalles;RL.5.3;Comparar y contrastar dos o más personajes, escenarios o eventos en una historia o drama, basándose en detalles específicos del texto (por ejemplo, cómo interactúan los personajes).
5;Lectura de literatura;Artesanía y estructura;RL.5.4;"Determinar el significado de palabras y frases tal como se usan en un texto; identificar y explicar los efectos del lenguaje figurativo, como metáforas y símiles. (Consultar los Estándares de Lenguaje de 5.º grado, 4-6, sobre la aplicación del vocabulario a la lectura)."
5;Lectura de literatura;Artesanía y estructura;RL.5.5;Explique cómo una serie de capítulos, escenas o estrofas se combinan para proporcionar la estructura general de una historia, drama o poema en particular.
5;Lectura de literatura;Artesanía y estructura;RL.5.6;Describe cómo el punto de vista de un narrador o hablante influye en cómo se describen los acontecimientos en una historia, mito, poema o drama.
5;Lectura de literatura;Integración de conocimientos e ideas;RL.5.7;Analizar cómo los elementos visuales y multimedia contribuyen al significado, tono o belleza de un texto (por ejemplo, novela gráfica, presentación multimedia de ficción, cuento popular, mito, poema).
5;Lectura de literatura;Integración de conocimientos e ideas;RL.5.8;(No aplicable. Para conocer las expectativas con respecto a los mensajes o lecciones centrales de las historias, consulte el Estándar de lectura literaria 2).
5;Lectura de literatura;Integración de conocimientos e ideas;RL.5.9;Comparar y contrastar historias del mismo género (por ejemplo, historias de misterio o de aventuras) en sus enfoques de temas y tópicos similares.
5;Lectura de literatura;Rango de lectura y complejidad del texto;RL.5.10;Leer y comprender de forma independiente y competente textos literarios que representen una variedad de géneros, culturas y perspectivas y que exhiban complejidad al menos para el quinto grado. Consulte la información sobre las dimensiones cualitativas y cuantitativas de la complejidad del texto.
5;Lectura de texto informativo;Ideas clave y detalles;RI.5.1;Citar o parafrasear un texto con precisión al explicar explícitamente lo que dice y al extraer inferencias del texto. (Consultar el Estándar de Escritura 8 de 5.º grado para más información sobre parafrasear).
5;Lectura de texto informativo;Ideas clave y detalles;RI.5.2;"Determinar una o más ideas principales de un texto y explicar cómo están respaldadas por detalles clave; resumir un texto."
5;Lectura de texto informativo;Ideas clave y detalles;RI.5.3;Explicar las relaciones o interacciones entre dos o más individuos, eventos, ideas o conceptos en un texto histórico, científico, matemático o técnico basándose en información específica del texto.
5;Lectura de texto informativo;Artesanía y estructura;RI.5.4;Determinar el significado de palabras y frases académicas generales y específicas del dominio en un texto relevante para un tema o área temática de 5.º grado. (Consultar los Estándares de Lenguaje de 5.º grado 4-6 sobre la aplicación del vocabulario a la lectura).
5;Lectura de texto informativo;Artesanía y estructura;RI.5.5;Describe cómo un autor utiliza una o más estructuras (por ejemplo, cronología, comparación, causa/efecto, problema/solución) de eventos para presentar información en un texto.
5;Lectura de texto informativo;Artesanía y estructura;RI.5.6;Analizar múltiples relatos del mismo evento o tema, observando similitudes y diferencias importantes en el punto de vista que representan.
5;Lectura de texto informativo;Integración de conocimientos e ideas;RI.5.7;Utilizar información de múltiples fuentes impresas o digitales, demostrando la capacidad de encontrar rápidamente una respuesta a una pregunta o resolver un problema de manera eficiente.
5;Lectura de texto informativo;Integración de conocimientos e ideas;RI.5.8;Explicar cómo un autor utiliza razones y evidencia para apoyar puntos específicos en un texto, identificando qué razones y evidencia apoyan qué punto(s).
5;Lectura de texto informativo;Integración de conocimientos e ideas;RI.5.9;Integrar información de varios textos sobre un mismo tema para poder escribir o hablar con conocimiento de causa sobre el tema.
