"dia","grado","asignatura","area","codigo","descripcion"
39,"3°","Biblia","Alfabetización Bíblica","3.BL.1.b","Puedo identificar el significado de varias parábolas que Jesús contó."
40,"3°","Biblia","Alfabetización Bíblica","3.BL.1.c","Puedo identificar varios milagros que Jesús realizó."
41,"3°","Biblia","Alfabetización Bíblica","3.BL.1.c","Puedo identificar varios milagros que Jesús realizó."
42,"3°","Biblia","Alfabetización Bíblica","3.BL.1.d.i","Puedo ubicar en un mapa los lugares de la vida de Jesús (ej. Belén, Egipto, Nazaret, Jerusalén, río Jordán, mar de Galilea, Betania)."
43,"3°","Biblia","Alfabetización Bíblica","3.BL.1.d.i","Puedo ubicar en un mapa los lugares de la vida de Jesús (ej. Belén, Egipto, Nazaret, Jerusalén, río Jordán, mar de Galilea, Betania)."
44,"3°","Biblia","Alfabetización Bíblica","3.BL.1.d.ii","Puedo ubicar en un mapa las ciudades en los viajes de Pablo."
45,"3°","Biblia","Alfabetización Bíblica","3.BL.1.d.ii","Puedo ubicar en un mapa las ciudades en los viajes de Pablo."
46,"3°","Biblia","Alfabetización Bíblica","3.BL.1.e","Puedo explicar cómo se difundió el evangelio después de la ascensión de Jesús (la venida del Espíritu Santo en Pentecostés, la persecución de los creyentes, los viajes misioneros de Pablo)."
47,"3°","Biblia","Alfabetización Bíblica","3.BL.1.e","Puedo explicar cómo se difundió el evangelio después de la ascensión de Jesús (la venida del Espíritu Santo en Pentecostés, la persecución de los creyentes, los viajes misioneros de Pablo)."
48,"3°","Biblia","Alfabetización Bíblica","3.BL.1.f","Puedo explicar el propósito de la muerte de Jesús en la cruz."
49,"3°","Biblia","Alfabetización Bíblica","3.BL.1.f","Puedo explicar el propósito de la muerte de Jesús en la cruz."
50,"3°","Biblia","Alfabetización Bíblica","3.BL.1.g","Puedo categorizar los libros del Nuevo Testamento en Evangelios, Hechos de los Apóstoles, cartas (de Pablo, generales) y Apocalipsis."
51,"3°","Biblia","Alfabetización Bíblica","3.BL.1.g","Puedo categorizar los libros del Nuevo Testamento en Evangelios, Hechos de los Apóstoles, cartas (de Pablo, generales) y Apocalipsis."
52,"3°","Biblia","Alfabetización Bíblica","3.BL.1.h","Puedo memorizar los versículos bíblicos fundamentales (Juan 1:1-2, Juan 3:3, Romanos 8:38-39, 2 Corintios 5:17) y explicar lo que significan para mí."
53,"3°","Biblia","Alfabetización Bíblica","3.BL.1.h","Puedo memorizar los versículos bíblicos fundamentales (Juan 1:1-2, Juan 3:3, Romanos 8:38-39, 2 Corintios 5:17) y explicar lo que significan para mí."
54,"3°","Biblia","Discernimiento Espiritual","3.SD.2.a","Puedo explicar cómo Dios puede guiarme en todas las circunstancias como parte de su buen plan."
55,"3°","Biblia","Discernimiento Espiritual","3.SD.2.a","Puedo explicar cómo Dios puede guiarme en todas las circunstancias como parte de su buen plan."
56,"3°","Biblia","Discernimiento Espiritual","3.SD.2.b","Puedo describir el papel de la alabanza y la acción de gracias en la oración."
57,"3°","Biblia","Discernimiento Espiritual","3.SD.2.b","Puedo describir el papel de la alabanza y la acción de gracias en la oración."
58,"3°","Biblia","Discernimiento Espiritual","3.SD.2.c","Puedo diferenciar entre cosas útiles y dañinas que entran en mi mente."
59,"3°","Biblia","Discernimiento Espiritual","3.SD.2.c","Puedo diferenciar entre cosas útiles y dañinas que entran en mi mente."
60,"3°","Biblia","Cosmovisión Bíblica","3.BW.3.a","Puedo usar las Escrituras para mostrar que Jesús es la Palabra de Dios."
61,"3°","Biblia","Cosmovisión Bíblica","3.BW.3.a","Puedo usar las Escrituras para mostrar que Jesús es la Palabra de Dios."
62,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.a","Puedo identificar a quienes Dios ha puesto en autoridad sobre mí y nombrar formas en que puedo obedecerles."
63,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.a","Puedo identificar a quienes Dios ha puesto en autoridad sobre mí y nombrar formas en que puedo obedecerles."
64,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.b","Puedo explicar por qué debo perdonar a otros."
65,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.b","Puedo explicar por qué debo perdonar a otros."
66,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.c","Puedo dar ejemplos de cómo asumir la responsabilidad de mis acciones."
67,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.c","Puedo dar ejemplos de cómo asumir la responsabilidad de mis acciones."
68,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.d","Puedo explicar por qué debo mostrar compasión por las personas pobres o necesitadas."
69,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.d","Puedo explicar por qué debo mostrar compasión por las personas pobres o necesitadas."
70,"3°","Biblia","Alfabetización Bíblica","3.BL.1.a","Puedo recordar eventos clave en la vida de Cristo, como su nacimiento, bautismo, tentaciones, elección de discípulos, muerte, resurrección y ascensión."
71,"3°","Biblia","Alfabetización Bíblica","3.BL.1.a","Puedo recordar eventos clave en la vida de Cristo, como su nacimiento, bautismo, tentaciones, elección de discípulos, muerte, resurrección y ascensión."
72,"3°","Biblia","Alfabetización Bíblica","3.BL.1.b","Puedo identificar el significado de varias parábolas que Jesús contó."
73,"3°","Biblia","Alfabetización Bíblica","3.BL.1.b","Puedo identificar el significado de varias parábolas que Jesús contó."
74,"3°","Biblia","Alfabetización Bíblica","3.BL.1.c","Puedo identificar varios milagros que Jesús realizó."
75,"3°","Biblia","Alfabetización Bíblica","3.BL.1.c","Puedo identificar varios milagros que Jesús realizó."
76,"3°","Biblia","Alfabetización Bíblica","3.BL.1.d.i","Puedo ubicar en un mapa los lugares de la vida de Jesús (ej. Belén, Egipto, Nazaret, Jerusalén, río Jordán, mar de Galilea, Betania)."
77,"3°","Biblia","Alfabetización Bíblica","3.BL.1.d.i","Puedo ubicar en un mapa los lugares de la vida de Jesús (ej. Belén, Egipto, Nazaret, Jerusalén, río Jordán, mar de Galilea, Betania)."
78,"3°","Biblia","Alfabetización Bíblica","3.BL.1.d.ii","Puedo ubicar en un mapa las ciudades en los viajes de Pablo."
79,"3°","Biblia","Alfabetización Bíblica","3.BL.1.d.ii","Puedo ubicar en un mapa las ciudades en los viajes de Pablo."
80,"3°","Biblia","Alfabetización Bíblica","3.BL.1.e","Puedo explicar cómo se difundió el evangelio después de la ascensión de Jesús (la venida del Espíritu Santo en Pentecostés, la persecución de los creyentes, los viajes misioneros de Pablo)."
81,"3°","Biblia","Alfabetización Bíblica","3.BL.1.e","Puedo explicar cómo se difundió el evangelio después de la ascensión de Jesús (la venida del Espíritu Santo en Pentecostés, la persecución de los creyentes, los viajes misioneros de Pablo)."
82,"3°","Biblia","Alfabetización Bíblica","3.BL.1.f","Puedo explicar el propósito de la muerte de Jesús en la cruz."
83,"3°","Biblia","Alfabetización Bíblica","3.BL.1.f","Puedo explicar el propósito de la muerte de Jesús en la cruz."
84,"3°","Biblia","Alfabetización Bíblica","3.BL.1.g","Puedo categorizar los libros del Nuevo Testamento en Evangelios, Hechos de los Apóstoles, cartas (de Pablo, generales) y Apocalipsis."
85,"3°","Biblia","Alfabetización Bíblica","3.BL.1.g","Puedo categorizar los libros del Nuevo Testamento en Evangelios, Hechos de los Apóstoles, cartas (de Pablo, generales) y Apocalipsis."
86,"3°","Biblia","Alfabetización Bíblica","3.BL.1.h","Puedo memorizar los versículos bíblicos fundamentales (Juan 1:1-2, Juan 3:3, Romanos 8:38-39, 2 Corintios 5:17) y explicar lo que significan para mí."
87,"3°","Biblia","Alfabetización Bíblica","3.BL.1.h","Puedo memorizar los versículos bíblicos fundamentales (Juan 1:1-2, Juan 3:3, Romanos 8:38-39, 2 Corintios 5:17) y explicar lo que significan para mí."
88,"3°","Biblia","Discernimiento Espiritual","3.SD.2.a","Puedo explicar cómo Dios puede guiarme en todas las circunstancias como parte de su buen plan."
89,"3°","Biblia","Discernimiento Espiritual","3.SD.2.a","Puedo explicar cómo Dios puede guiarme en todas las circunstancias como parte de su buen plan."
90,"3°","Biblia","Discernimiento Espiritual","3.SD.2.b","Puedo describir el papel de la alabanza y la acción de gracias en la oración."
91,"3°","Biblia","Discernimiento Espiritual","3.SD.2.b","Puedo describir el papel de la alabanza y la acción de gracias en la oración."
92,"3°","Biblia","Discernimiento Espiritual","3.SD.2.c","Puedo diferenciar entre cosas útiles y dañinas que entran en mi mente."
93,"3°","Biblia","Discernimiento Espiritual","3.SD.2.c","Puedo diferenciar entre cosas útiles y dañinas que entran en mi mente."
94,"3°","Biblia","Cosmovisión Bíblica","3.BW.3.a","Puedo usar las Escrituras para mostrar que Jesús es la Palabra de Dios."
95,"3°","Biblia","Cosmovisión Bíblica","3.BW.3.a","Puedo usar las Escrituras para mostrar que Jesús es la Palabra de Dios."
96,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.a","Puedo identificar a quienes Dios ha puesto en autoridad sobre mí y nombrar formas en que puedo obedecerles."
97,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.a","Puedo identificar a quienes Dios ha puesto en autoridad sobre mí y nombrar formas en que puedo obedecerles."
98,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.b","Puedo explicar por qué debo perdonar a otros."
99,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.b","Puedo explicar por qué debo perdonar a otros."
100,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.c","Puedo dar ejemplos de cómo asumir la responsabilidad de mis acciones."
101,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.c","Puedo dar ejemplos de cómo asumir la responsabilidad de mis acciones."
102,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.d","Puedo explicar por qué debo mostrar compasión por las personas pobres o necesitadas."
103,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.d","Puedo explicar por qué debo mostrar compasión por las personas pobres o necesitadas."
104,"3°","Biblia","Alfabetización Bíblica","3.BL.1.a","Puedo recordar eventos clave en la vida de Cristo, como su nacimiento, bautismo, tentaciones, elección de discípulos, muerte, resurrección y ascensión."
105,"3°","Biblia","Alfabetización Bíblica","3.BL.1.a","Puedo recordar eventos clave en la vida de Cristo, como su nacimiento, bautismo, tentaciones, elección de discípulos, muerte, resurrección y ascensión."
106,"3°","Biblia","Alfabetización Bíblica","3.BL.1.b","Puedo identificar el significado de varias parábolas que Jesús contó."
107,"3°","Biblia","Alfabetización Bíblica","3.BL.1.b","Puedo identificar el significado de varias parábolas que Jesús contó."
108,"3°","Biblia","Alfabetización Bíblica","3.BL.1.c","Puedo identificar varios milagros que Jesús realizó."
109,"3°","Biblia","Alfabetización Bíblica","3.BL.1.c","Puedo identificar varios milagros que Jesús realizó."
110,"3°","Biblia","Alfabetización Bíblica","3.BL.1.d.i","Puedo ubicar en un mapa los lugares de la vida de Jesús (ej. Belén, Egipto, Nazaret, Jerusalén, río Jordán, mar de Galilea, Betania)."
111,"3°","Biblia","Alfabetización Bíblica","3.BL.1.d.i","Puedo ubicar en un mapa los lugares de la vida de Jesús (ej. Belén, Egipto, Nazaret, Jerusalén, río Jordán, mar de Galilea, Betania)."
112,"3°","Biblia","Alfabetización Bíblica","3.BL.1.d.ii","Puedo ubicar en un mapa las ciudades en los viajes de Pablo."
113,"3°","Biblia","Alfabetización Bíblica","3.BL.1.d.ii","Puedo ubicar en un mapa las ciudades en los viajes de Pablo."
114,"3°","Biblia","Alfabetización Bíblica","3.BL.1.e","Puedo explicar cómo se difundió el evangelio después de la ascensión de Jesús (la venida del Espíritu Santo en Pentecostés, la persecución de los creyentes, los viajes misioneros de Pablo)."
115,"3°","Biblia","Alfabetización Bíblica","3.BL.1.e","Puedo explicar cómo se difundió el evangelio después de la ascensión de Jesús (la venida del Espíritu Santo en Pentecostés, la persecución de los creyentes, los viajes misioneros de Pablo)."
116,"3°","Biblia","Alfabetización Bíblica","3.BL.1.f","Puedo explicar el propósito de la muerte de Jesús en la cruz."
117,"3°","Biblia","Alfabetización Bíblica","3.BL.1.f","Puedo explicar el propósito de la muerte de Jesús en la cruz."
118,"3°","Biblia","Alfabetización Bíblica","3.BL.1.g","Puedo categorizar los libros del Nuevo Testamento en Evangelios, Hechos de los Apóstoles, cartas (de Pablo, generales) y Apocalipsis."
119,"3°","Biblia","Alfabetización Bíblica","3.BL.1.g","Puedo categorizar los libros del Nuevo Testamento en Evangelios, Hechos de los Apóstoles, cartas (de Pablo, generales) y Apocalipsis."
120,"3°","Biblia","Alfabetización Bíblica","3.BL.1.h","Puedo memorizar los versículos bíblicos fundamentales (Juan 1:1-2, Juan 3:3, Romanos 8:38-39, 2 Corintios 5:17) y explicar lo que significan para mí."
121,"3°","Biblia","Alfabetización Bíblica","3.BL.1.h","Puedo memorizar los versículos bíblicos fundamentales (Juan 1:1-2, Juan 3:3, Romanos 8:38-39, 2 Corintios 5:17) y explicar lo que significan para mí."
122,"3°","Biblia","Discernimiento Espiritual","3.SD.2.a","Puedo explicar cómo Dios puede guiarme en todas las circunstancias como parte de su buen plan."
123,"3°","Biblia","Discernimiento Espiritual","3.SD.2.a","Puedo explicar cómo Dios puede guiarme en todas las circunstancias como parte de su buen plan."
124,"3°","Biblia","Discernimiento Espiritual","3.SD.2.b","Puedo describir el papel de la alabanza y la acción de gracias en la oración."
125,"3°","Biblia","Discernimiento Espiritual","3.SD.2.b","Puedo describir el papel de la alabanza y la acción de gracias en la oración."
126,"3°","Biblia","Discernimiento Espiritual","3.SD.2.c","Puedo diferenciar entre cosas útiles y dañinas que entran en mi mente."
127,"3°","Biblia","Discernimiento Espiritual","3.SD.2.c","Puedo diferenciar entre cosas útiles y dañinas que entran en mi mente."
128,"3°","Biblia","Cosmovisión Bíblica","3.BW.3.a","Puedo usar las Escrituras para mostrar que Jesús es la Palabra de Dios."
129,"3°","Biblia","Cosmovisión Bíblica","3.BW.3.a","Puedo usar las Escrituras para mostrar que Jesús es la Palabra de Dios."
130,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.a","Puedo identificar a quienes Dios ha puesto en autoridad sobre mí y nombrar formas en que puedo obedecerles."
131,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.a","Puedo identificar a quienes Dios ha puesto en autoridad sobre mí y nombrar formas en que puedo obedecerles."
132,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.b","Puedo explicar por qué debo perdonar a otros."
133,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.b","Puedo explicar por qué debo perdonar a otros."
134,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.c","Puedo dar ejemplos de cómo asumir la responsabilidad de mis acciones."
135,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.c","Puedo dar ejemplos de cómo asumir la responsabilidad de mis acciones."
136,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.d","Puedo explicar por qué debo mostrar compasión por las personas pobres o necesitadas."
137,"3°","Biblia","Aplicación a la Vida y Servicio","3.LAS.4.d","Puedo explicar por qué debo mostrar compasión por las personas pobres o necesitadas."
138,"3°","Biblia","Alfabetización Bíblica","3.BL.1.a","Puedo recordar eventos clave en la vida de Cristo, como su nacimiento, bautismo, tentaciones, elección de discípulos, muerte, resurrección y ascensión."
139,"3°","Biblia","Alfabetización Bíblica","3.BL.1.a","Puedo recordar eventos clave en la vida de Cristo, como su nacimiento, bautismo, tentaciones, elección de discípulos, muerte, resurrección y ascensión."
