Grau;Área;Emitir;Código;Descrição
7;Geografia Mundial e Civilizações Antigas II;Tópico 1b: Civilizações, religiões e culturas antigas da Índia e da Ásia Central;HSS.7.T1b.02;"Descreva importantes desenvolvimentos econômicos, políticos e religiosos na história da Índia e da Ásia Central e avalie como eles se encaixam ou diferem dos desenvolvimentos em sociedades de outras regiões do mundo. a. As origens da sociedade indiana no Vale do Indo, c. 3000-1300 a.C. b. A evolução e os princípios centrais do hinduísmo. c. Os ensinamentos de Gautama Buda na Índia, do século VI ao IV a.C. d. O Império Máuria, do século IV ao II a.C., e o papel do Imperador Ashoka na adoção dos ensinamentos morais do budismo e da filosofia da não-violência, bem como no apoio a missionários budistas no Norte da África, Ásia Central e Sudeste Asiático e Europa Mediterrânea; o Império Gupta, do século III ao VI d.C., por vezes chamado de ""Era de Ouro da Índia"", e sua literatura e arte clássicas em sânscrito. e. O desenvolvimento do sistema de castas na Índia. f. Conquistas nas artes, arquitetura, tecnologia, astronomia e matemática; O papel que a topografia e a geografia desempenharam na viabilidade e lucratividade do comércio ao longo das diversas rotas da Rota da Seda; conexões por meio de rotas comerciais para a África, Europa e China."
7;Geografia Mundial e Civilizações Antigas II;Tópico 2a: Geografia física e política do Leste Asiático;HSS.7.T2a.01;Em um mapa-múndi físico, utilize os pontos cardeais, a escala, a legenda e o título para localizar o Leste Asiático. Localize as principais feições geográficas (por exemplo, o Rio Amarelo (Huang He) e o Rio Yangtzé (Chang Jiang), e o Himalaia) e outras características da região. Utilize outros tipos de mapas (por exemplo, mapas de relevo, de população e climáticos) para determinar características importantes dessa região.
7;Geografia Mundial e Civilizações Antigas II;Tópico 2a: Geografia física e política do Leste Asiático;HSS.7.T2a.02;"Em um mapa político da região, demonstre habilidades de leitura de mapas para distinguir países, capitais e outras cidades, descrevendo sua localização absoluta (usando coordenadas de latitude e longitude) e sua localização relativa (relação com outros países, cidades ou corpos d'água); utilize o conhecimento de mapas para complementar as informações obtidas no texto sobre uma cidade, país ou região."
7;Geografia Mundial e Civilizações Antigas II;Tópico 2a: Geografia física e política do Leste Asiático;HSS.7.T2a.03;Explique como as localizações absolutas e relativas, as principais características físicas, o clima e os recursos naturais desta região influenciaram os padrões de assentamento, o tamanho da população e as economias dos países.
7;Geografia Mundial e Civilizações Antigas II;Tópico 2b: Sociedades, religiões e culturas da Ásia Oriental antiga. China antiga, c. 1600 a.C. - 500 d.C.;HSS.7.T2b.01;Descreva a topografia e o clima do Leste Asiático, incluindo a importância das cadeias montanhosas e dos desertos, e explique como a geografia influenciou o desenvolvimento das complexas sociedades chinesas.
7;Geografia Mundial e Civilizações Antigas II;Tópico 2b: Sociedades, religiões e culturas da Ásia Oriental antiga. China antiga, c. 1600 a.C. - 500 d.C.;HSS.7.T2b.02;"a. A continuidade do governo e o incentivo ao aprendizado nas dinastias Shang e Zhou (c. 1600-256 a.C.); b. Os ensinamentos de Confúcio (551-479 a.C.), incluindo escritos sobre ética e bom governo, códigos de conduta apropriados e relações entre pai e filho, amigo e amigo, marido e mulher, e súdito e governante, e a filosofia/religião do Taoísmo, enfatizando a harmonia entre a humanidade e a natureza; c. A unificação da China pelo Primeiro Imperador na curta dinastia Qin (221-206 a.C.), subjugando facções em guerra, tomando terras, centralizando o governo, impondo regras rígidas e criando, com o uso de trabalho escravo, grandes projetos de construção estatal para irrigação, transporte e defesa (por exemplo, a Grande Muralha) e seu próprio túmulo com guerreiros de terracota em tamanho real; d. O sistema de escrita ideográfica chinês (caracteres, que são símbolos para conceitos/ideias) e como ele difere de um sistema de escrita alfabético. Tecnologias chinesas importantes, como a fundição de bronze, a produção de seda e a fabricação de pólvora. O papel da China no comércio em toda a Ásia e com a África e a Europa ao longo das Rotas da Seda, e a introdução do budismo na China a partir do século I d.C."
7;Geografia Mundial e Civilizações Antigas II;Tópico 2c: Japão e Coreia antigos, c. 300 a.C.-1300 d.C.;HSS.7.T2c.01;"Descrever a disseminação do budismo da Índia no século IV a.C. para a China, Coreia e Japão, e seu desenvolvimento no Japão do século VI ao XIII d.C.; explicar as importantes contribuições culturais do Japão antigo (por exemplo, filosofia budista, arte, caligrafia e arquitetura de templos e paisagens)."
7;Geografia Mundial e Civilizações Antigas II;Tópico 2c: Japão e Coreia antigos, c. 300 a.C.-1300 d.C.;HSS.7.T2c.02;Descreva o impacto dos encontros, como os que ocorreram por meio do comércio, da religião e da conquista, entre as civilizações antigas da China, do Japão e da Coreia.
7;Geografia Mundial e Civilizações Antigas II;Tópico 3a: Geografia física e política do Sudeste Asiático e da Oceania;HSS.7.T3a.01;Em um mapa-múndi físico, utilize os pontos cardeais, a escala, a legenda e o título para localizar o Oceano Índico, a Austrália, a Nova Zelândia, a Antártica, as principais ilhas do Pacífico, o Oceano Pacífico e o Mar de Coral. Localize as principais feições geográficas (por exemplo, a Baía de Bengala, o Mar da China Meridional, o Grande Deserto de Vitória e a Grande Barreira de Corais) e as características da região. Utilize outros tipos de mapas (por exemplo, mapas de relevo, de população e climáticos) para determinar características importantes dessa região.
7;Geografia Mundial e Civilizações Antigas II;Tópico 3a: Geografia física e política do Sudeste Asiático e da Oceania;HSS.7.T3a.02;"Em um mapa político da região, demonstre habilidades de leitura de mapas para distinguir países, capitais e outras cidades, descrevendo sua localização absoluta (usando coordenadas de latitude e longitude) e sua localização relativa (relação com outros países, cidades ou corpos d'água); utilize o conhecimento de mapas para complementar as informações obtidas no texto sobre uma cidade, país ou região."
7;Geografia Mundial e Civilizações Antigas II;Tópico 3a: Geografia física e política do Sudeste Asiático e da Oceania;HSS.7.T3a.03;Explique como as localizações absolutas e relativas, as principais características físicas, o clima e os recursos naturais desta região influenciaram os padrões de assentamento, o tamanho da população e as economias dos países.
7;Geografia Mundial e Civilizações Antigas II;Tópico 3b: Povos antigos da Austrália e Nova Zelândia;HSS.7.T3b.01;Identifique e descreva as principais características sociais dos povos indígenas da Austrália (aborígenes) e da Nova Zelândia (maori). Descreva as evidências arqueológicas, como pinturas rupestres, da região e explique o que elas indicam sobre as primeiras culturas aborígenes e maori.
7;Geografia Mundial e Civilizações Antigas II;Tópico 4a: Geografia física e política da Europa;HSS.7.T4a.01;"Em um mapa-múndi físico, utilize os pontos cardeais, a escala, a legenda e o título para localizar a Europa. Localize as principais características geográficas (por exemplo, o Oceano Atlântico, o Oceano Ártico, o Mar da Noruega e o Mar de Barents; o Lago Baikal; os rios Volga, Danúbio, Ural, Reno, Elba, Sena, Pó e Tâmisa; os Alpes, os Pirenéus e os Balcãs). Utilize outros tipos de mapas (por exemplo, mapas de relevo, de população e climáticos) para determinar características importantes desta região."
7;Geografia Mundial e Civilizações Antigas II;Tópico 4a: Geografia física e política da Europa;HSS.7.T4a.02;"Em um mapa político da região, demonstre habilidades de leitura de mapas para distinguir países, capitais e outras cidades, descrevendo sua localização absoluta (usando coordenadas de latitude e longitude) e sua localização relativa (relação com outros países, cidades ou corpos d'água); utilize o conhecimento de mapas para complementar as informações obtidas no texto sobre uma cidade, país ou região."
7;Geografia Mundial e Civilizações Antigas II;Tópico 4a: Geografia física e política da Europa;HSS.7.T4a.03;Explique como as localizações absolutas e relativas, as principais características físicas, o clima e os recursos naturais desta região influenciaram os padrões de assentamento, o tamanho da população e as economias dos países.
7;Geografia Mundial e Civilizações Antigas II;Tópico 4a: Geografia física e política da Europa;HSS.7.T4a.04;Identifique o que são fusos horários, quando e como a medição precisa da longitude foi determinada científica e historicamente, a função e a localização da Linha Internacional de Data e a função do Observatório Real de Greenwich, na Inglaterra, e dê exemplos de diferenças de horário em países em diferentes partes do mundo. Por exemplo, observe que a Rússia tem 11 fusos horários.
7;Geografia Mundial e Civilizações Antigas II;Tópico 4b: Grécia Antiga e Clássica, c. 1200-300 a.C.;HSS.7.T4b.01;Em um mapa histórico da região do Mediterrâneo, localize a Grécia e descreva a extensão de sua influência de aproximadamente 1200 a 300 a.C.
7;Geografia Mundial e Civilizações Antigas II;Tópico 4b: Grécia Antiga e Clássica, c. 1200-300 a.C.;HSS.7.T4b.02;Explique como a localização geográfica da antiga Atenas e de outras cidades-estado, como Corinto e Esparta, contribuiu para seu papel no comércio marítimo, nas colônias no Mediterrâneo e na expansão de sua influência cultural.
7;Geografia Mundial e Civilizações Antigas II;Tópico 4b: Grécia Antiga e Clássica, c. 1200-300 a.C.;HSS.7.T4b.03;"Explique os conceitos políticos democráticos desenvolvidos na Grécia Antiga. a. a ""pólis"" ou cidade-estado b. participação cívica e o direito ao voto c. órgãos legislativos d. a elaboração da constituição e. o Estado de Direito"
7;Geografia Mundial e Civilizações Antigas II;Tópico 4b: Grécia Antiga e Clássica, c. 1200-300 a.C.;HSS.7.T4b.04;Compare e contraste a vida em Atenas e Esparta, incluindo o status e o papel das mulheres e dos escravizados nas duas cidades-estado.
7;Geografia Mundial e Civilizações Antigas II;Tópico 4b: Grécia Antiga e Clássica, c. 1200-300 a.C.;HSS.7.T4b.05;Analise as causas e consequências das Guerras Persas entre as cidades-estado gregas e o Império Persa (490-480 a.C.), das Guerras do Peloponeso entre Atenas e Esparta (431-404 a.C.) e das conquistas de Alexandre, o Grande, na Ásia (c. 336-331 a.C.).
7;Geografia Mundial e Civilizações Antigas II;Tópico 4b: Grécia Antiga e Clássica, c. 1200-300 a.C.;HSS.7.T4b.06;"Dê exemplos de deuses e deusas gregos, heróis e eventos; explique a persistência de termos da mitologia grega e romana no inglês moderno e em outras línguas europeias (por exemplo, a caixa de Pandora, uma tarefa hercúlea, a ira de Aquiles, Amazonas, Jogos Olímpicos, maratona, narcisismo)."
7;Geografia Mundial e Civilizações Antigas II;Tópico 4b: Grécia Antiga e Clássica, c. 1200-300 a.C.;HSS.7.T4b.07;"Identifique as principais realizações dos antigos gregos pesquisando e relatando sobre um dos seguintes temas: a. um cientista ou matemático (por exemplo, Tales, Pitágoras, Euclides ou Hipócrates); b. um filósofo (por exemplo, Sócrates, Platão ou Aristóteles), historiador (por exemplo, Heródoto ou Tucídides), poeta ou dramaturgo (por exemplo, Homero, Ésquilo, Sófocles, Aristófanes ou Eurípides); c. arquitetura (por exemplo, o Partenon, a Acrópole e o Templo de Apolo); d. escrita (por exemplo, o desenvolvimento do primeiro alfabeto completo com símbolos para consoantes e vogais); e. arte (por exemplo, o desenvolvimento de ideais de beleza e proporções no corpo humano na escultura ou a representação de mitos e heróis na pintura de vasos)."
7;Geografia Mundial e Civilizações Antigas II;Tópico 4c: Roma Antiga e Clássica, a República Romana e o Império Romano, c. 500 a.C.-500 d.C.;HSS.7.T4c.01;Localize Roma em um mapa, descreva a expansão do Império Romano até o ano 500 d.C. e explique como a localização de Roma contribuiu para seu poder político no Mediterrâneo e em outras regiões.
