Grado;Área;Tema;Código;Descripción
7;Estadística y probabilidad;Investigar procesos aleatorios y desarrollar, utilizar y evaluar modelos de probabilidad.;7.SP.C.8.b;"Representar espacios muestrales para eventos compuestos mediante métodos como listas organizadas, tablas y diagramas de árbol. Para un evento descrito en lenguaje cotidiano (p. ej., ""sacar dos seises""), identificar los resultados en el espacio muestral que lo componen."
7;Estadística y probabilidad;Investigar procesos aleatorios y desarrollar, utilizar y evaluar modelos de probabilidad.;7.SP.C.8.c;Diseñe y utilice una simulación para generar frecuencias de eventos compuestos. Por ejemplo, utilice dígitos aleatorios como herramienta de simulación para aproximar la respuesta a la pregunta: Si el 40 % de los donantes tienen sangre tipo A, ¿cuál es la probabilidad de que se necesiten al menos 4 donantes para encontrar uno con sangre tipo A?
8;El sistema numérico;Sepa que hay números que no son racionales y aproxímelos mediante números racionales.;8.NS.A.1;"Sepa que los números no racionales se llaman irracionales. Entienda informalmente que todo número tiene una expansión decimal; para los números racionales, demuestre que la expansión decimal se repite eventualmente y convierta una expansión decimal que se repite eventualmente en un número racional."
8;El sistema numérico;Sepa que hay números que no son racionales y aproxímelos mediante números racionales.;8.NS.A.2;Utilice aproximaciones racionales de números irracionales para comparar su tamaño, ubicarlos aproximadamente en un diagrama de recta numérica y estimar el valor de expresiones (p. ej., ?2). Por ejemplo, al truncar la expansión decimal de ?2, demuestre que ˜?2 está entre 1 y 2, luego entre 1,4 y 1,5, y explique cómo continuar para obtener mejores aproximaciones.
8;Expresiones y ecuaciones;Trabajar con radicales y exponentes enteros.;8.EE.A.1;Conocer y aplicar las propiedades de los exponentes enteros para generar expresiones numéricas equivalentes. Por ejemplo, 3ì x 3-5 = 3-3 = 1/33 = 1/27.
8;Expresiones y ecuaciones;Trabajar con radicales y exponentes enteros.;8.EE.A.2;Usa los símbolos de raíz cuadrada y raíz cúbica para representar soluciones de ecuaciones de la forma x² = p y x³ = p, donde p es un número racional positivo. Evalúa las raíces cuadradas de cuadrados perfectos pequeños y las raíces cúbicas de cubos perfectos pequeños. Recuerda que ?² es irracional.
8;Expresiones y ecuaciones;Trabajar con radicales y exponentes enteros.;8.EE.A.3;Utilice números expresados como un dígito multiplicado por una potencia entera de 10 para estimar cantidades muy grandes o muy pequeñas, y para expresar cuántas veces es una mayor que la otra. Por ejemplo, estime la población de Estados Unidos como 3 x 10?¹ y la población mundial como 7 x 10?¹, y determine que la población mundial es más de 20 veces mayor.
8;Expresiones y ecuaciones;Trabajar con radicales y exponentes enteros.;8.EE.A.4;Realizar operaciones con números expresados en notación científica, incluyendo problemas que utilizan tanto la notación decimal como la científica. Usar la notación científica y elegir unidades de tamaño adecuado para mediciones de cantidades muy grandes o muy pequeñas (p. ej., usar milímetros por año para la expansión del lecho marino). Interpretar la notación científica generada por la tecnología.
8;Expresiones y ecuaciones;Comprender las conexiones entre relaciones proporcionales, líneas y ecuaciones lineales.;8.EE.B.5;Grafica relaciones proporcionales, interpretando la tasa unitaria como la pendiente de la gráfica. Compara dos relaciones proporcionales diferentes representadas de distintas maneras. Por ejemplo, compara una gráfica de distancia-tiempo con una ecuación de distancia-tiempo para determinar cuál de dos objetos en movimiento tiene mayor velocidad.
8;Expresiones y ecuaciones;Comprender las conexiones entre relaciones proporcionales, líneas y ecuaciones lineales.;8.EE.B.6;"Utilice triángulos similares para explicar por qué la pendiente m es la misma entre dos puntos distintos en una línea no vertical en el plano de coordenadas; derive la ecuación y = mx para una línea que pasa por el origen y la ecuación y = mx + b para una línea que intercepta el eje vertical en b."
8;Expresiones y ecuaciones;Analizar y resolver ecuaciones lineales y pares de ecuaciones lineales simultáneas.;8.EE.C.7;Resolver ecuaciones lineales en una variable.
8;Expresiones y ecuaciones;Analizar y resolver ecuaciones lineales y pares de ecuaciones lineales simultáneas.;8.EE.C.7.a;Dé ejemplos de ecuaciones lineales de una variable con una solución, infinitas soluciones o ninguna solución. Demuestre cuál de estas posibilidades se cumple transformando sucesivamente la ecuación dada en formas más simples, hasta obtener una ecuación equivalente de la forma x = a, a = a o a = b (donde a y b son números diferentes).
8;Expresiones y ecuaciones;Analizar y resolver ecuaciones lineales y pares de ecuaciones lineales simultáneas.;8.EE.C.7.b;Resolver ecuaciones lineales con coeficientes de números racionales, incluidas ecuaciones cuyas soluciones requieren expandir expresiones utilizando la propiedad distributiva y agrupando términos similares.
8;Expresiones y ecuaciones;Analizar y resolver ecuaciones lineales y pares de ecuaciones lineales simultáneas.;8.EE.C.8;Analizar y resolver pares de ecuaciones lineales simultáneas.
8;Expresiones y ecuaciones;Analizar y resolver ecuaciones lineales y pares de ecuaciones lineales simultáneas.;8.EE.C.8.a;Comprender que las soluciones de un sistema de dos ecuaciones lineales en dos variables corresponden a puntos de intersección de sus gráficas, porque los puntos de intersección satisfacen ambas ecuaciones simultáneamente.
8;Expresiones y ecuaciones;Analizar y resolver ecuaciones lineales y pares de ecuaciones lineales simultáneas.;8.EE.C.8.b;Resolver sistemas de dos ecuaciones lineales con dos variables algebraicamente (mediante estrategias de sustitución y eliminación) y estimar soluciones graficando las ecuaciones. Resolver casos sencillos por inspección. Por ejemplo, 3x + 2y = 5 y 3x + 2y = 6 no tienen solución porque 3x + 2y no puede ser 5 y 6 simultáneamente.
8;Expresiones y ecuaciones;Analizar y resolver ecuaciones lineales y pares de ecuaciones lineales simultáneas.;8.EE.C.8.c;Resolver problemas matemáticos y del mundo real que conduzcan a dos ecuaciones lineales con dos variables. Por ejemplo, dadas las coordenadas de dos pares de puntos, determinar si la recta que pasa por el primer par de puntos interseca a la recta que pasa por el segundo par.
8;Funciones;Definir, evaluar y comparar funciones.;8.FA1;Comprender que una función es una regla que asigna a cada entrada exactamente una salida. El gráfico de una función es el conjunto de pares ordenados formado por una entrada y su salida correspondiente. [Nota: La notación de funciones no es obligatoria en 8.º grado].
8;Funciones;Definir, evaluar y comparar funciones.;8.FA2;Compara las propiedades de dos funciones, cada una representada de forma diferente (algebraicamente, gráficamente, numéricamente en tablas o mediante descripciones verbales). Por ejemplo, dadas una función lineal representada por una tabla de valores y otra función lineal representada por una expresión algebraica, determina cuál de ellas tiene la mayor tasa de cambio.
8;Funciones;Definir, evaluar y comparar funciones.;8.FA3;"Interprete la ecuación y = mx + b como la definición de una función lineal, cuya gráfica es una línea recta; dé ejemplos de funciones que no sean lineales. Por ejemplo, la función A = sì, que da el área de un cuadrado en función de la longitud de su lado, no es lineal porque su gráfica contiene los puntos (1, 1), (2, 4) y (3, 9), que no están en una línea recta."
8;Funciones;Utilice funciones para modelar relaciones entre cantidades.;8.FB4;Construir una función para modelar una relación lineal entre dos cantidades. Determinar la tasa de cambio y el valor inicial de la función a partir de la descripción de una relación o de dos valores (x, y), incluyendo su lectura en una tabla o un gráfico. Interpretar la tasa de cambio y el valor inicial de una función lineal en función de la situación que modela y en función de su gráfico o una tabla de valores.
8;Funciones;Utilice funciones para modelar relaciones entre cantidades.;8.FB5;Describe cualitativamente la relación funcional entre dos cantidades mediante el análisis de una gráfica (p. ej., si la función es creciente o decreciente, lineal o no lineal). Dibuja una gráfica que muestre las características cualitativas de una función descrita verbalmente.
8;Geometría;Comprenda la congruencia y la similitud utilizando modelos físicos, transparencias o software de geometría.;8.GA1;Verificar experimentalmente las propiedades de rotaciones, reflexiones y traslaciones.
8;Geometría;Comprenda la congruencia y la similitud utilizando modelos físicos, transparencias o software de geometría.;8.GA1.a;Las líneas se transforman en líneas y los segmentos de línea en segmentos de línea de la misma longitud.
8;Geometría;Comprenda la congruencia y la similitud utilizando modelos físicos, transparencias o software de geometría.;8.GA1.b;Los ángulos se transforman en ángulos de la misma medida.
8;Geometría;Comprenda la congruencia y la similitud utilizando modelos físicos, transparencias o software de geometría.;8.GA1.c;Las líneas paralelas se transforman en líneas paralelas.
8;Geometría;Comprenda la congruencia y la similitud utilizando modelos físicos, transparencias o software de geometría.;8.GA2;"Comprender que una figura bidimensional es congruente con otra si la segunda puede obtenerse a partir de la primera mediante una secuencia de rotaciones, reflexiones y traslaciones; dadas dos figuras congruentes, describir una secuencia que exhiba la congruencia entre ellas."
